competition,event,race,code,position,nationality,time,crew
2016 World Rowing Cup I,W2-,Women's Pair - Repechage,R2,5,IRL,07:24.7,"KENNEDY, Leonora; O'BRIEN, Barbara"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 1,1,ESP,07:07.8,"BOADA PEIRO, Anna; CID I, Aina"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 1,2,GER,07:07.8,"HARTMANN, Kerstin; MARCHAND, Kathrin"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 1,3,ITA1,07:10.0,"PATELLI, Alessandra; BERTOLASI, Sara"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 1,4,POL,07:13.0,"WIERZBOWSKA, Anna; WIERZBOWSKA, Maria"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 1,5,CAN,07:17.4,"MARTINS, Jennifer; FILMER, Caileigh"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 1,6,NED,07:25.2,"JORRITSMA, Aletta; BOERS, Heleen"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 2,1,RSA,07:03.9,"CHRISTOWITZ, Kate; PERSSE, Lee-Ann"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 2,2,ITA2,07:10.4,"PAPPALARDO, Carmela; SERAFINI, Ludovica"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 2,3,RUS1,07:10.4,"POTAPOVA, Ekaterina; KRASILNIKOVA, Maria"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 2,4,SRB1,07:18.5,"ARSIC, Jovana; FILIPOVIC, Ivana"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 2,5,ARG,07:25.8,"ABALO, Maria Laura; FLEISCHMANN, Zoe"
2016 World Rowing Cup I,W2-,Women's Pair - Semifinal,SA/B 2,6,SRB2,07:30.8,"JOSIC, Ljiljana; OBRADOVIC, Iva"
2016 World Rowing Cup I,W4x,Women's Quadruple Sculls - Final,FA,1,POL,06:36.3,"KOBUS, Agnieszka; LESZCZYNSKA, Joanna; SPRINGWALD, Maria; CIACIUCH, Monika"
2016 World Rowing Cup I,W4x,Women's Quadruple Sculls - Final,FA,2,NED,06:36.5,"BEUKERS, Nicole; ACHTERBERG, Chantal; JANSSEN, Inge; BOUW, Carline"
2016 World Rowing Cup I,W4x,Women's Quadruple Sculls - Final,FA,3,UKR,06:39.4,"VERKHOGLIAD, Daryna; BURYAK, Olena; KOZHENKOVA, Anastasiia; NIMCHENKO, Ievgeniia"
2016 World Rowing Cup I,W4x,Women's Quadruple Sculls - Final,FA,4,GBR,06:39.5,"STILLER, Kristina; LEYDEN, Jess; NIXON, Holly; BRADBURY, Rosamund"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H1,0,SWE2,00:00.0,"CLAESSON, Lovisa"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H1,1,IRL,07:34.3,"PUSPURE, Sanita"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H1,2,CZE,07:36.1,"TOPINKOVA KNAPKOVA, Miroslava"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H1,3,UKR3,08:03.9,"KOVALOVA, Natalia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H1,4,NED,08:09.8,"ROBBERS, Karien"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H1,5,FIN,08:11.8,"HAAVISTO, Johanna"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H2,1,DEN,07:39.0,"ERICHSEN, Fie Udby"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H2,2,CHN,07:40.7,"DUAN, Jingli"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H2,3,ZIM,07:41.1,"THORNYCROFT, Micheen"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H2,4,BLR2,07:42.4,"KUKHTA, Tatsiana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H2,5,LAT,07:42.9,"GULBE, Elza"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H2,6,ESP,08:01.0,"DIAZ RIVAS, Virginia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H3,1,CAN,07:43.0,"ZEEMAN, Carling"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H3,2,SWE1,07:54.3,"SVENNUNG, Anna Malvina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H3,3,ITA1,08:04.9,"MARZARI, Gaia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H3,4,UKR2,08:07.7,"SEREBRIANSKA, Diana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H3,5,TOG,09:11.2,"AYIVON, Akossiwa"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H4,1,BLR1,07:36.9,"KARSTEN, Ekaterina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H4,2,SUI,07:43.2,"GMELIN, Jeannine"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H4,3,AUT,07:50.6,"LOBNIG, Magdalena"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H4,4,UKR1,07:56.1,"DOVGODKO, Nataliya"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Heat,H4,5,NOR,07:58.7,"MADSEN, Marianne"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FA,1,CAN,07:49.4,"ZEEMAN, Carling"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FA,2,BLR1,07:51.0,"KARSTEN, Ekaterina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FA,3,IRL,07:51.4,"PUSPURE, Sanita"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FA,4,SUI,07:52.2,"GMELIN, Jeannine"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FA,5,BLR2,07:56.2,"KUKHTA, Tatsiana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FA,6,CHN,07:57.5,"DUAN, Jingli"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FB,1,DEN,07:56.2,"ERICHSEN, Fie Udby"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FB,2,AUT,08:02.6,"LOBNIG, Magdalena"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FB,3,ZIM,08:03.7,"THORNYCROFT, Micheen"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FB,4,LAT,08:05.7,"GULBE, Elza"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FB,5,SWE1,08:06.8,"SVENNUNG, Anna Malvina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FB,6,UKR1,08:16.3,"DOVGODKO, Nataliya"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FC,1,CZE,07:38.6,"TOPINKOVA KNAPKOVA, Miroslava"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FC,2,NOR,07:51.1,"MADSEN, Marianne"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FC,3,UKR3,07:51.1,"KOVALOVA, Natalia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FC,4,NED,07:53.1,"ROBBERS, Karien"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FC,5,UKR2,07:58.1,"SEREBRIANSKA, Diana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FC,6,ITA1,08:00.8,"MARZARI, Gaia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FD,1,ESP,07:56.9,"DIAZ RIVAS, Virginia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FD,2,FIN,08:08.7,"HAAVISTO, Johanna"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Final,FD,3,TOG,09:07.9,"AYIVON, Akossiwa"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R1,1,SUI,07:32.4,"GMELIN, Jeannine"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R1,2,BLR2,07:39.0,"KUKHTA, Tatsiana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R1,3,ITA1,07:51.9,"MARZARI, Gaia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R1,4,FIN,07:55.6,"HAAVISTO, Johanna"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R2,1,SWE1,07:30.7,"SVENNUNG, Anna Malvina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R2,2,ZIM,07:34.0,"THORNYCROFT, Micheen"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R2,3,NED,07:44.1,"ROBBERS, Karien"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R2,4,NOR,07:48.3,"MADSEN, Marianne"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R3,1,CHN,07:36.7,"DUAN, Jingli"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R3,2,UKR1,07:38.5,"DOVGODKO, Nataliya"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R3,3,UKR3,07:44.5,"KOVALOVA, Natalia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R3,4,ESP,08:01.7,"DIAZ RIVAS, Virginia"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R3,5,TOG,08:54.6,"AYIVON, Akossiwa"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R4,1,LAT,07:30.7,"GULBE, Elza"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R4,2,AUT,07:32.6,"LOBNIG, Magdalena"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R4,3,CZE,07:42.4,"TOPINKOVA KNAPKOVA, Miroslava"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Repechage,R4,4,UKR2,07:45.2,"SEREBRIANSKA, Diana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 1,1,IRL,07:26.6,"PUSPURE, Sanita"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 1,2,BLR2,07:27.9,"KUKHTA, Tatsiana"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 1,3,CAN,07:29.0,"ZEEMAN, Carling"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 1,4,UKR1,07:30.7,"DOVGODKO, Nataliya"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 1,5,SWE1,07:37.2,"SVENNUNG, Anna Malvina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 1,6,LAT,07:37.5,"GULBE, Elza"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 2,1,BLR1,07:29.1,"KARSTEN, Ekaterina"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 2,2,SUI,07:29.9,"GMELIN, Jeannine"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 2,3,CHN,07:31.3,"DUAN, Jingli"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 2,4,ZIM,07:32.1,"THORNYCROFT, Micheen"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 2,5,AUT,07:32.5,"LOBNIG, Magdalena"
2016 World Rowing Cup I,W1x,Women's Single Sculls - Semifinal,SA/B 2,6,DEN,07:46.2,"ERICHSEN, Fie Udby"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H1,1,RSA,06:22.0,"THOMPSON, James; SMITH, John"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H1,2,IRL,06:22.9,"O'DONOVAN, Gary; O'DONOVAN, Paul"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H1,3,SUI,06:31.4,"WIEDERKEHR, Daniel; SCHMID, Michael"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H1,4,JPN,06:38.3,"OMOTO, Hideki; NAKANO, Hiroshi"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H1,5,ANG,06:55.1,"MATIAS, Andre; RASAMOELINA, Jean-Luc"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H2,1,FRA,06:20.9,"HOUIN, Pierre; AZOU, Jeremie"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H2,2,POL,06:25.5,"MIKOLAJCZEWSKI, Artur; JANKOWSKI, Milosz"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H2,3,BRA,06:35.5,"VELA MAGGI, Xavier; GIARETTON, Willian"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H2,4,CHI,06:38.8,"CARDENAS MORALES, Felipe; GUERRERO DIAZ, Bernardo"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H3,1,NOR,06:21.3,"BRUN, Kristoffer; STRANDLI, Are"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H3,2,USA,06:23.3,"KONIECZNY, Joshua; CAMPBELL JR, Andrew"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H3,3,GBR,06:37.2,"FLETCHER, Will; CHAMBERS, Richard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Heat,H3,4,AUT,07:14.2,"SIEBER, Paul; SIEBER, Bernhard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FA,1,FRA,06:19.3,"HOUIN, Pierre; AZOU, Jeremie"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FA,2,NOR,06:21.8,"BRUN, Kristoffer; STRANDLI, Are"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FA,3,RSA,06:22.4,"THOMPSON, James; SMITH, John"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FA,4,IRL,06:23.5,"O'DONOVAN, Gary; O'DONOVAN, Paul"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FA,5,GBR,06:25.7,"FLETCHER, Will; CHAMBERS, Richard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FA,6,USA,06:28.1,"KONIECZNY, Joshua; CAMPBELL JR, Andrew"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FB,1,POL,06:26.0,"MIKOLAJCZEWSKI, Artur; JANKOWSKI, Milosz"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FB,2,SUI,06:28.5,"WIEDERKEHR, Daniel; SCHMID, Michael"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FB,3,AUT,06:31.1,"SIEBER, Paul; SIEBER, Bernhard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FB,4,BRA,06:34.2,"VELA MAGGI, Xavier; GIARETTON, Willian"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FB,5,CHI,06:35.0,"CARDENAS MORALES, Felipe; GUERRERO DIAZ, Bernardo"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Final,FB,6,JPN,06:38.3,"OMOTO, Hideki; NAKANO, Hiroshi"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Repechage,R1,1,AUT,06:27.2,"SIEBER, Paul; SIEBER, Bernhard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Repechage,R1,2,CHI,06:32.5,"CARDENAS MORALES, Felipe; GUERRERO DIAZ, Bernardo"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Repechage,R1,3,JPN,06:36.5,"OMOTO, Hideki; NAKANO, Hiroshi"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Repechage,R1,4,ANG,06:42.4,"MATIAS, Andre; RASAMOELINA, Jean-Luc"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 1,1,FRA,06:19.2,"HOUIN, Pierre; AZOU, Jeremie"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 1,2,RSA,06:21.9,"THOMPSON, James; SMITH, John"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 1,3,USA,06:22.2,"KONIECZNY, Joshua; CAMPBELL JR, Andrew"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 1,4,BRA,06:35.1,"VELA MAGGI, Xavier; GIARETTON, Willian"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 1,5,AUT,06:37.9,"SIEBER, Paul; SIEBER, Bernhard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 1,6,JPN,06:39.4,"OMOTO, Hideki; NAKANO, Hiroshi"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 2,1,NOR,06:19.6,"BRUN, Kristoffer; STRANDLI, Are"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 2,2,GBR,06:21.4,"FLETCHER, Will; CHAMBERS, Richard"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 2,3,IRL,06:23.3,"O'DONOVAN, Gary; O'DONOVAN, Paul"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 2,4,POL,06:24.1,"MIKOLAJCZEWSKI, Artur; JANKOWSKI, Milosz"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 2,5,SUI,06:33.6,"WIEDERKEHR, Daniel; SCHMID, Michael"
2016 World Rowing Cup II,LM2x,Lightweight Men's Double Sculls - Semifinal,SA/B 2,6,CHI,06:40.2,"CARDENAS MORALES, Felipe; GUERRERO DIAZ, Bernardo"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H1,1,DEN,05:55.3,"JOERGENSEN, Kasper; LARSEN, Jacob; BARSOE, Jacob; JOERGENSEN, Morten"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H1,2,GBR,05:56.3,"BARTLEY, Chris; ALDRED, Mark; CLEGG, Jono; CHAMBERS, Peter"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H1,3,FRA,05:57.6,"SOLFOROSI, Franck; BAROUKH, Thomas; COLARD, Thibault; RAINEAU, Guillaume"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H1,4,NED,05:59.4,"PIJS, Joris; HEIJBROCK, Timothee; VAN GENNEP, Jort; VAN DEN ENDE, Bjorn"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H1,5,UZB,06:25.5,"MAMBETNAZAROV, Islambek; KHAKIMOV, Shehroz; MUKHAMMADIEV, Abdurasul; USMONOV, Zafar"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H2,1,NZL,05:54.9,"LASSCHE, James; DUNHAM, Matthew; BOND, Alistair; HUNTER, James"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H2,2,SUI,05:56.8,"TRAMER, Lucas; SCHUERCH, Simon; NIEPMANN, Simon; GYR, Mario"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H2,3,CHN,05:59.4,"JIN, Wei; ZHAO, Jingbin; YU, Chenggang; WANG, Tiexin"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H2,4,CZE,06:08.3,"VRASTIL JR, Miroslav; HUMPOLEC, Michael; KOPAC, Jiri; VETESNIK, Ondrej"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Heat,H2,5,CAN,06:09.6,"PRATT, Nicolas; LATTIMER, Maxwell; HODGE, Brendan; WOELFL, Eric"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FA,1,NZL,06:02.1,"LASSCHE, James; DUNHAM, Matthew; BOND, Alistair; HUNTER, James"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FA,2,SUI,06:03.9,"TRAMER, Lucas; SCHUERCH, Simon; NIEPMANN, Simon; GYR, Mario"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FA,3,DEN,06:04.4,"JOERGENSEN, Kasper; LARSEN, Jacob; BARSOE, Jacob; JOERGENSEN, Morten"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FA,4,FRA,06:06.6,"SOLFOROSI, Franck; BAROUKH, Thomas; COLARD, Thibault; RAINEAU, Guillaume"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FA,5,GBR,06:07.4,"BARTLEY, Chris; ALDRED, Mark; CLEGG, Jono; CHAMBERS, Peter"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FA,6,NED,06:10.7,"PIJS, Joris; HEIJBROCK, Timothee; VAN GENNEP, Jort; VAN DEN ENDE, Bjorn"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FB,1,CHN,06:02.3,"JIN, Wei; ZHAO, Jingbin; YU, Chenggang; WANG, Tiexin"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FB,2,CZE,06:04.4,"HUMPOLEC, Michael; VETESNIK, Ondrej; KOPAC, Jiri; VRASTIL JR, Miroslav"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FB,3,CAN,06:13.1,"HODGE, Brendan; LATTIMER, Maxwell; WOELFL, Eric; PRATT, Nicolas"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Final,FB,4,UZB,06:30.8,"MAMBETNAZAROV, Islambek; KHAKIMOV, Shehroz; MUKHAMMADIEV, Abdurasul; USMONOV, Zafar"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Repechage,R1,1,FRA,05:59.3,"SOLFOROSI, Franck; BAROUKH, Thomas; COLARD, Thibault; RAINEAU, Guillaume"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Repechage,R1,2,NED,06:00.1,"PIJS, Joris; HEIJBROCK, Timothee; VAN GENNEP, Jort; VAN DEN ENDE, Bjorn"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Repechage,R1,3,CHN,06:01.9,"JIN, Wei; ZHAO, Jingbin; YU, Chenggang; WANG, Tiexin"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Repechage,R1,4,CZE,06:13.5,"HUMPOLEC, Michael; VETESNIK, Ondrej; KOPAC, Jiri; VRASTIL JR, Miroslav"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Repechage,R1,5,CAN,06:20.2,"HODGE, Brendan; LATTIMER, Maxwell; WOELFL, Eric; PRATT, Nicolas"
2016 World Rowing Cup II,LM4-,Lightweight Men's Four - Repechage,R1,6,UZB,06:29.5,"MAMBETNAZAROV, Islambek; KHAKIMOV, Shehroz; MUKHAMMADIEV, Abdurasul; USMONOV, Zafar"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H1,1,GBR,06:38.8,"CASSELLS, Joel; SCRIMGEOUR, Sam"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H1,2,ITA,06:41.0,"TEDESCO, Lorenzo; SFILIGOI, Piero"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H1,3,ESP,06:50.5,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H1,4,CHN,06:55.6,"ZENG, Tao; KONG, Deming"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H1,5,JPN,07:16.8,"ISHITA, Makoto; TADACHI, Kenta"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H2,1,DEN,06:40.3,"ESPENSEN, Emil; VILHELMSEN, Jens"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H2,2,FRA,06:42.2,"MOUTERDE, Augustin; GUERINOT, Alexis"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H2,3,GER,06:49.7,"KESSLER, Sven; PESCHEL, Julius"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H2,4,SUI,06:53.5,"RUEEDI, Fiorin; SCHUERCH, Joel"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Heat,H2,5,POR,07:09.6,"CORREIA CARVALHO, Jorge; GONCALVES COELHO, Nuno"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FA,1,GBR,06:31.0,"CASSELLS, Joel; SCRIMGEOUR, Sam"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FA,2,FRA,06:32.8,"MOUTERDE, Augustin; GUERINOT, Alexis"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FA,3,ITA,06:33.8,"TEDESCO, Lorenzo; SFILIGOI, Piero"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FA,4,DEN,06:34.5,"ESPENSEN, Emil; VILHELMSEN, Jens"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FA,5,GER,06:35.9,"KESSLER, Sven; PESCHEL, Julius"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FA,6,SUI,06:43.2,"RUEEDI, Fiorin; SCHUERCH, Joel"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FB,1,POR,06:42.8,"CORREIA CARVALHO, Jorge; GONCALVES COELHO, Nuno"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FB,2,ESP,06:44.6,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FB,3,CHN,06:45.3,"ZENG, Tao; KONG, Deming"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Final,FB,4,JPN,06:47.2,"ISHITA, Makoto; TADACHI, Kenta"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Repechage,R1,1,GER,06:36.6,"KESSLER, Sven; PESCHEL, Julius"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Repechage,R1,2,SUI,06:37.7,"RUEEDI, Fiorin; SCHUERCH, Joel"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Repechage,R1,3,ESP,06:40.1,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Repechage,R1,4,CHN,06:42.2,"ZENG, Tao; KONG, Deming"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Repechage,R1,5,POR,06:42.7,"CORREIA CARVALHO, Jorge; GONCALVES COELHO, Nuno"
2016 World Rowing Cup II,LM2-,Lightweight Men's Pair - Repechage,R1,6,JPN,06:45.5,"ISHITA, Makoto; TADACHI, Kenta"
2016 World Rowing Cup II,LM1x,Lightweight Men's Single Sculls - Heat,H1,1,CRO,07:11.2,"RADONIC, Luka"
2016 World Rowing Cup II,LM1x,Lightweight Men's Single Sculls - Heat,H1,2,SVK,07:15.2,"BABAC, Lukas"
2016 World Rowing Cup II,LM1x,Lightweight Men's Single Sculls - Heat,H1,3,SUI,07:19.1,"ZEHNDER, Silvan"
